id,created_time,author,content
1628974551_1237657685,2021-01-17 10:47:05,贝奥武夫,信用卡（不止一张）用了8年，花呗也用了3年，没有逾期记录。说什么超前消费就存不到钱的，大多都是个人的消费观念和习惯的原因。
1628974551_1237657685_1237703624,2021-01-17 12:01:21,程从道,事实就是信用卡的逾期者近十年翻了十倍，以后只会越来越多，没逾期只是现在没逾期，谁都无法保证以后。毕竟没有一个人一上来是冲着逾期去的。
1628974551_1237606788,2021-01-17 09:19:45,野疆,我花呗39000，每个月都用完。然后再还上。有时候还会给我开8000的临时额度。但是我不觉得这是我的钱，借了钱就要按时还。
1628974551_1237295452,2021-01-16 18:55:51,Rosie,妈呀，你是你妈花大价钱培养出来的，这数学……
1628974551_1237209660,2021-01-16 16:34:09,风与云,这个看个人控制力了，我也有花呗，但是我不用花呗分期，我也有分期，但是在不影响我正常生活下，好日子都想过，太激进，真不行
1628974551_1237209660_1237211984,2021-01-16 16:38:10,程从道,康德认为：理性是先验的，理性不能自证，理性思考需要前提，而前提来自于直觉和情感，所以理性人是不存在的。人只能做到相对理性，而理性几乎是优秀品质之父，理性对于人类来说本身就是个很难获得的品质。而花呗是在主动借给你钱。甚至想潜移默化到你的生活中，花呗就是利用了多数人都没有理性这一现实。所以无论是花呗还是信用卡，逾期人都只会越来越多。
1628974551_1237018653,2021-01-16 11:26:46,笨小孩,审核条件太宽松，风险很大，国家已经干预了，支付宝会整改的。
1628974551_1236980507,2021-01-16 10:27:50,低语,我用花呗是因为我想把钱放余额宝里吃利息[捂脸][捂脸]
1628974551_1236750518,2021-01-15 22:11:32,amber,这没道理啊，你只要想超前消费就要用类似的啊，那就干脆信用卡之类的都关掉才对啊
1628974551_1236750518_1236778188,2021-01-15 22:54:57,程从道,我支持，要知道次贷危机和信用卡脱不了关系，我很反对这种东西
1628974551_1236665223,2021-01-15 19:52:04,睡不着,还行吧，我没怎么用过花呗，除非花呗有优惠。。不过这玩意确实不太好，尤其对学生来说。。
1628974551_1236537215,2021-01-15 16:42:56,秦有涯,我用花呗只是给车加油的时候用，每次都能省十几二十块钱，一个月就是百八十块钱，一年一千多，账单出来了就还款，然后没了
1628974551_1236536772,2021-01-15 16:42:38,秦有涯,我用花呗只是给车加油的时候用，每次都能省十几二十块钱，一个月就是百八十块钱，一年一千多，账单出来了就还款，然后没了
1628974551_1236536332,2021-01-15 16:42:19,秦有涯,我用花呗只是给车加油的时候用，每次都能省十几二十块钱，一个月就是百八十块钱，一年一千多，账单出来了就还款，然后没了
1628974551_1236534675,2021-01-15 16:41:06,秦有涯,我用花呗只是给车加油的时候用，每次都能省十几二十块钱，一个月就是百八十块钱，一年一千多，账单出来了就还款，然后没了
1628974551_1236518570,2021-01-15 16:31:29,零度,其实我觉得主要原因还是个人自控和资金管理能力，从小到大零花钱父母按周按月给，花完了就给，间接导致了资金规划能力差。初中以前在家吃，高中两周回家一次，父母一月给我一次零花钱，在这期间我都要自己规划如何消费，一开始就奠定了资金管理的习惯。到了大学，大家一月给一次生活费的时候，我拿到的是一个学期的生活费，就这么多，不够了自己想办法，大一上学期本身父母给的也多，回家还能剩两千，第二学期生活费给的少一点，再加上出去玩的也多，最后到家下火车刚好剩两块坐公交[捂脸]大学四年，学会了规划资金，短期投资理财，兼职赚外快，最重要的是，学会了控制消费。大学期间我一直用花呗，但是也严格控制花呗消费，花呗也好，信用卡也好，终究只是工具，只有学会控制，才能利用它们实现利益最大化。
1628974551_1236489874,2021-01-15 16:02:18,铅笔小新,如果只是简单的用了就还不分期就还好
1628974551_1236482951,2021-01-15 15:57:54,铅笔小新,如果只是简单的用了就还不分期就还好
1628974551_1236345564,2021-01-15 15:25:08,大余哥哥,除了花呗，剩下的都关了，各种信用卡全注销了，在我看来，花呗比其他的良心太多了
1628974551_1236345564_1236486165,2021-01-15 16:00:46,程从道,没必要非得比哪个厕所更香吧
1628974551_1236345564_1236486552,2021-01-15 16:00:46,程从道,没必要非得比哪个厕所更香吧
1628974551_1236261096,2021-01-15 13:36:39,为万世开太平,我算是花呗的老用户了，从一出来就开始用了，其实主要还是自己自制力好，管得住自己，分期要利息的我从来没分期，每月10号出账单，20号还，其实管住自己最好。
1628974551_1236261096_1236291052,2021-01-15 14:19:39,程从道,康德认为：理性是先验的，理性不能自证，理性思考需要前提，而前提来自于直觉和情感，所以理性人是不存在的。人只能做到相对理性，而理性几乎是优秀品质之父，理性对于人类来说本身就是个很难获得的品质。至于你和花呗借钱和你和你朋友借钱的最大区别，我想没有任何一个人得朋友会主动给你借钱，而花呗是在主动借给你钱。甚至想潜移默化到你的生活中，花呗就是利用了多数人都没有理性这一现实。
1628974551_1236244510,2021-01-15 13:13:45,温柔以待,我前天还清的花呗，决定以后能不用就不用，以后就清楚我到底花了多少钱，好攒钱💰啦
1628974551_1236189355,2021-01-15 11:56:57,好人一枚,我花呗就一千块钱，基本一月就是按照花呗限度去花的[捂脸]
1628974551_1236158022,2021-01-15 11:14:27,知乎用户,啊我还以为大家都是蹭花呗的免利息模式的
1628974551_1236158022_1236163386,2021-01-15 11:21:26,程从道,你没说错，我相信大多数人一开始都是为了薅羊毛，薅着薅着你就习惯了它的模式，等到花呗渗透到你的生活时，你不就是任人鱼肉。
1628974551_1236158022_1236173618,2021-01-15 11:35:29,知乎用户,个人感觉，如果自己对收支没规划，就算没有花呗也会有别的渠道的，花呗的错可能就在于它比较便捷吧
1628974551_1236136392,2021-01-15 10:45:44,知乎用户,你自己自控力不强，随意乱花钱跟花呗或者信用卡没有一毛钱关系，难道你管朋友借钱了还不上也要怪朋友借你钱吗？花呗的主要问题是利率太高，远高于一般民间借贷和信用卡，跟你自控力没半毛钱关系。
1628974551_1236136392_1236143239,2021-01-15 10:54:45,程从道,康德认为：理性是先验的，理性不能自证，理性思考需要前提，而前提来自于直觉和情感，所以理性人是不存在的。人只能做到相对理性，而理性几乎是优秀品质之父，理性对于人类来说本身就是个很难获得的品质。至于你和花呗借钱和你和你朋友借钱的最大区别，我想没有任何一个人得朋友会主动给你借钱，而花呗是在主动借给你钱。甚至想潜移默化到你的生活中，花呗就是利用了多数人都没有理性这一现实，但问题是。你不能用精英思维的标准来评判大众。
1628974551_1235975170,2021-01-15 01:12:48,每日富一点,抱歉，我有花呗，反而更会理财
1628974551_1235975170_1236041332,2021-01-15 08:23:24,程从道,你没有必要和我抱歉，你没有对不起我。
1628974551_1235885531,2021-01-14 22:31:49,好好毒生,[思考]我支付宝花呗，借呗都光看不用了，自从两年前给我降了花呗额度我光看不用了
1628974551_1235732173,2021-01-14 18:36:49,可爱炸了,每个人都有自己的看法，没必要把自己的想法强加别人。
1628974551_1235732173_1235732639,2021-01-14 18:37:27,程从道,这句话放在你身上同样适用。
1628974551_1235732173_1235753784,2021-01-14 19:09:08,可爱炸了,也可以放你身上。
1628974551_1235703660,2021-01-14 17:54:02,Bovee,四年没让花呗从我身上赚走1分钱
1628974551_1235701739,2021-01-14 17:51:22,张薇,为什么黄焖鸡22，黄焖排骨要35？
1628974551_1235641017,2021-01-14 16:33:52,爱学习的小强,我就是那种按时还花呗的人，不乱花钱[思考][酷]
1628974551_1235529452,2021-01-14 14:01:59,一颗芒果,啊这，看人吧，我是不会，我花呗额度从刚开通的1千涨到1w了，然而我使用花呗的额度依然扣扣搜搜在500以内[惊喜] 
1628974551_1235529452_1235532503,2021-01-14 14:06:14,程从道,你越不用，花呗就越给你涨额度，楼上有一个每个月用花呗现在额度还是1500得。你品。
1628974551_1235529452_1235549958,2021-01-14 14:30:09,一颗芒果,不是因为我不用给我涨额度的是我存款多了涨的，我大学的时候支付宝里一点存款没有，基本每个月都用花呗，1000块的额度一点没涨过，我工作有存款之后就慢慢涨了[捂脸]
1628974551_1235528891,2021-01-14 14:01:10,卡萨卜浪卡,我花呗就用来交下水电手机费，设置了自动缴费。每个月初我就用工资还了。其实我也不必这么做。我能用工资缴这些生活杂七杂八的费用，不是舍不得。是因为我想让我的花呗额度涨上来用来备着应急的。   我的工资的三分之二都在理财产品里，万一碰到要用钱的时候工资还没发，理财里面的钱动不了怎么办？这时候花呗拿出来应应急。用完再用工资补上去，这是没有问题的。其实如果不分期，不盲目冲动的提前消费是没有太大的影响的。主要看自己
1628974551_1235528891_1235536405,2021-01-14 14:11:33,程从道,你工资三分之二都在理财，你要么是做这个行当的，你要么是韭菜。如果你是做这个行当的，那么你的理性消费是毫无意义的，因为你懂风险，但是这是不可复制了。简单说就是：何不食肉糜。
1628974551_1235528891_1237948017,2021-01-17 18:42:54,卡萨卜浪卡,你说的对。
1628974551_1235523158,2021-01-14 13:52:28,凌云,老司机等等我，马上到[大哭]
1628974551_1235516702,2021-01-14 13:43:14,求知不得,哪来的利滚利？理性消费
1628974551_1235516702_1235528086,2021-01-14 13:59:55,程从道,花呗可不想让你理性消费。
1628974551_1235433545,2021-01-14 11:50:41,迷茫的追梦人,用了几年花呗，对我没多大影响，少的时候一个月几百多的一个月上万。都是能力范围内消费。没有改变我的生活方式，反而有时候可以应急
1628974551_1235346541,2021-01-14 09:53:54,Donfly,用花呗只是统计一下一个月用了多少
1628974551_1235345797,2021-01-14 09:52:53,Nuyoah,我也准备关了
1628974551_1235341290,2021-01-14 09:46:04,从小就很叼,上个月刚把花呗，借呗还完。额度都给我整了好几万了，已经看透了，直接关了。
1628974551_1235328561,2021-01-14 09:26:53,zy弱水三千,半年不发工资不用花呗就喝风了
1628974551_1235301133,2021-01-14 08:44:12,差生依旧,只要不用分期还款，这都不是问题吧
1628974551_1235301133_1235306525,2021-01-14 08:53:04,程从道,我认为不是，哪怕不产生利息花下个月的钱本身也是寅吃卯粮。
1628974551_1235216337,2021-01-14 00:51:37,1233223,怪不得我花呗不涨额度，就因为我一欠就还吗？[思考]（有时候买东西用会少一两毛，但是我都是用了花呗下一秒就还了，除非是上淘宝需要收货之类的，用了三年了额度还是一千五）
1628974551_1235216337_1235281542,2021-01-14 07:56:05,程从道,花呗这个东西，你要一直用，他不太会给你涨额度，你要一直不用，他额度涨的飞起，你品
1628974551_1235056046,2021-01-13 20:44:56,橘二丫,这个广告......为什么看得我一阵恶寒[惊讶]，从没用过花呗，感觉以后估计也不会用了
1628974551_1235014722,2021-01-13 19:41:03,桩机司机,车贷会不会也是这样
1628974551_1235014722_1235310781,2021-01-14 09:00:01,程从道,不一样，花呗最大的问题是低门槛+鼓励超前消费，这两个放在车贷房贷上不成立。
1628974551_1235014722_1235374615,2021-01-14 10:31:39,桩机司机,我说的那个车贷的计算会不会跟花呗那个恐怖的复利公式一样
1628974551_1234988230,2021-01-13 18:59:35,kiki,我就是  18年每个月账单几百   19年三四千   到了20年挣的越来越多，但发现发完工资就没了   ，才发现每个月花呗没有少于过7500，每次买东西都觉得没事  买  一点一点的每个月就好多   2021.1.3我就把所有的都还清了   就不用了   省着花结果这没几天好几百就没了(●°u°●)​ 」
1628974551_1234987782,2021-01-13 18:58:56,Caesar,我是觉得欠人钱的感觉很不爽，所以不用花呗😅
1628974551_1234929957,2021-01-13 17:35:15,冬夏,一直用花呗，但从没有超额消费过诶，想还随时都能还。早期余额宝收益还不错时开的花呗，觉得把钱放余额宝多生一个月收益也不错才用花呗，后来余额宝没啥收益了，但是花呗也没造成负担，所以也就懒得关了。
1628974551_1234899194,2021-01-13 16:53:08,feiqie,本息还款和本金还款这个地方差距不是很大吧[思考]
1628974551_1234894108,2021-01-13 16:46:27,韩自在,我用花呗主要是钱放余额宝里 可以有点利息 哈哈哈
1628974551_1234833890,2021-01-13 15:26:27,钢铁直男,我用花呗的原因就只是因为不存钱在支付宝中也不存在银行卡里[捂脸]
1628974551_1234722965,2021-01-13 12:53:27,嘿嘿麦片,我早就看这个借呗不靠谱，比如我借10000块用一年，我付利息一千多点，到年底我一次性还清，没问题啊，可它不是这种，它要我每个月还一千，尼玛的我每个月都有钱我还找你借个鸟？
1628974551_1234648354,2021-01-13 11:15:20,面无表情,至少我用花呗从来没欠过超过500   我用花呗就是为了那点优惠[捂脸]
1628974551_1234453398,2021-01-13 00:50:08,小小小小詹姆斯,花呗年利率18.25，已经是违法了不是擦边球。
1628974551_1234376636,2021-01-12 22:41:05,忘忧草,难道离了花呗我们就活不了吗，真是搞笑
1628974551_1234250813,2021-01-12 19:31:36,顾北,很庆幸我不是花呗目标用户
1628974551_1234228659,2021-01-12 18:55:55,翠羽黄衫,每次都会准时还花呗，把自己的钱在基金和余额宝里，所以没在怕的。不过看完答主写的回答，我现在很怕余额宝某天暴雷。会吗
1628974551_1234143847,2021-01-12 16:51:37,知乎用户,写的太好啦
1628974551_1234110684,2021-01-12 16:08:36,赵凯,我觉得花呗就是让你想花的时候就能轻易的花到，关键是你想花的需求是存在的
1628974551_1234015167,2021-01-12 13:55:35,张二代,花呗有没有可能减少了抢劫犯的数量？
1628974551_1234015167_1234031641,2021-01-12 14:19:05,程从道,不好说，这个问题让我想起了av降低犯罪率还是增加犯罪率，这需要很长久的社会调查和研究。
1628974551_1234015167_1234034213,2021-01-12 14:22:52,程从道,我个人认为只会加速剥削
1628974551_1234004863,2021-01-12 13:40:40,秦亮,没怎么用过花呗，我都是发了工资按一定比例将存款金放入余额宝，将日常花费放在余额和银行卡里，三个各有各的作用，花呗只是应急用的
1628974551_1233946582,2021-01-12 12:23:28,知乎用户,我觉得还是黄焖鸡好吃[飙泪笑]
1628974551_1233805137,2021-01-12 09:07:25,云小崽崽,从大学用到工作两年，现在每个月还款然后手动降低额度。从最开始感觉不是在花自己的钱，到每个月工资的一大半交给花呗，真的很难受。祝我自己早日上岸[大哭]
1628974551_1233571866,2021-01-11 21:07:53,我我,还好吧，还是看个人。不过关了也好，反正都要还
1628974551_1233532743,2021-01-11 20:08:05,小花猫,天啊，我还强烈教唆我妈用花呗[捂脸]我是不是错了，我妈花呗有20000额度，我让我妈先用花呗的钱，自己的钱放在余额宝长利息，不过我妈总是去算一下花呗她花了多少钱，她怕余额宝的钱不够换花呗，
1628974551_1233448047,2021-01-11 17:55:39,言某人,
1628974551_1233448047_1233519628,2021-01-11 19:46:42,是兮酱吖,坚决不用花呗
1628974551_1233347704,2021-01-11 15:40:10,lemon,自己要用，还怪人家让你负债。说实在，一个成年人就要为自己的行为付出相应的对价，你存不到钱也怪花呗，你用信用卡也是利息，买房买车也是利息，花呗也是冰山一角罢了，还有各种网贷不见你抨击？什么叫树大招风，你穷的死的时候用了花呗，自己过度消费也怪别人，说实在，欠不起还不起你就别用，不用抨击谁用谁不用花呗。
1628974551_1233347704_1233354728,2021-01-11 15:49:40,程从道,这个问题并不是讨论意志力这种假大空的话题，请回归到现实中，认清楚一件事：中国现在的信贷市场中，90后占到了信贷总比例的49%，其中有28%借一个贷款是为了还另一个贷款，这已经是个社会共性问题了。阿里作为中国私企的领头羊，花呗所传达的消费价值是否存在问题
1628974551_1233347704_1233360779,2021-01-11 15:58:04,程从道,至于用不用的起，花呗是个消费贷款，我不认为喝一杯奶茶或者吃一顿饭都要贷款的人会有什么钱，这里讨论的是花呗把市场下沉到如此地步是否对人，以及对国家经济有危害，而不是让你们对着一个我编出来的故事抨击人性和欲望，请看问题，深刻一点，多思考一些。
1628974551_1233176805,2021-01-11 11:45:11,从心开始,哎，用花呗还搞成分期的人（不包含参与店铺花呗免息分期的活动的人），没钱就别得瑟了，该关就关吧，别用到最后还不起了让支付宝担风险！我还想多用几年花呗呢！
1628974551_1233176805_1233178164,2021-01-11 11:47:08,程从道,可千万别，有钱人谁稀罕用花呗啊。
1628974551_1232887151,2021-01-10 22:33:16,风清冷焰扬,花呗进货和短期拆借还是有点用处，刷信用卡比较麻烦
1628974551_1232629258,2021-01-10 15:45:32,旁观者,这么说信用卡，银行贷款不也都一样吗？
1628974551_1232629258_1232642530,2021-01-10 16:06:58,程从道,是一样，但花呗的下沉市场做的更好
1628974551_1232547998,2021-01-10 13:34:36,薇尔莉特,20岁的刘先生 用花呗在手枪局起了一把ak 杀了10个当场还清花呗
1628974551_1232506632,2021-01-10 12:30:38,harry,看不下去了，别人借你钱用，你用的时候特别爽。该还钱了又开始说别人诱惑你铺张浪费了。怎么就不从自身找原因呢？这是典型的端起碗吃饭，放下碗骂娘。不管怎么说，花呗开通是你自己开的，使用也是自己用的，作为一个成年人应该为自己的决定负责，而不是想方设法甩锅。
1628974551_1232506632_1232621636,2021-01-10 15:32:34,程从道,看不下去别看，听不懂我说的话就别评论。
1628974551_1232492828,2021-01-10 12:09:50,whereverur,自从我大学时有一个月发现莫名其妙欠了700多花呗我就关了，开了花呗后会自动变为默认支付方式，每次我都是无意识指纹支付，根本来不及换，觉得这种操作真的太狗了，谁爱用谁用吧
1628974551_1232472202,2021-01-10 11:37:28,BLEACH,本人大学生一枚，花呗额度2000，目前没事都不会碰，因为我知道，用花呗的确很爽，但还钱是贼痛苦的过程，花呗目前我也只能用来一些紧急情况的花销，比如学费不够先垫上，兼职完了再还给他
1628974551_1232292691,2021-01-10 00:52:12,楚天涯,信用卡房贷不也是这样吗？我每个月还着本金，利息却还是要还那么多
1628974551_1232289661,2021-01-10 00:45:15,清风拂细发,反正我花呗用的钱，随时能还得起，也是平常消费，从来没有头脑发热欠钱还不起的时候
1628974551_1232041665,2021-01-09 17:54:42,一只小松鼠,很多人习惯看卡里的余额然后去进行合理的消费，但很少有人去看花呗欠了多少，所以花呗给了人一种我还有钱的错觉，尤其是他不知道什么时候成了你的默认付款方式。今天买瓶水，明天打个车，你不记得了，但是花呗记得。月底发了工资你欢呼雀跃，看了花呗心凉了半截。本来我对花呗什么的也无所谓，因为我一般不乱花钱，后来看了花呗那恶心的广告，我就关了。
1628974551_1231999508,2021-01-09 16:44:59,知乎用户,社会舆论不支持花呗了被当成洪水猛兽，老百姓自然要避开，这种导向不是我们能控制的
1628974551_1231944959,2021-01-09 15:14:53,刘以浩,我比我媳妇早工作两年，但是我媳妇额度两三万，我就八千额度，明显看不起我，所以我就关了
1628974551_1231913185,2021-01-09 14:21:08,随州吴彦祖,自己没有自制力关了花呗也会去开微粒贷，水滴贷，消费贷全关了也会想办法办信用卡提前消费
1628974551_1231913185_1232003203,2021-01-09 16:51:05,程从道,花呗这种东西还不至于让人们讨论物竞天择适者生存。有天生的恶魔，也有被环境创造的恶魔。
1628974551_1231714396,2021-01-09 08:58:06,阔野垂星,我觉得控制自己的消费欲望，理性分配个人财富，花呗带来的是方便
1628974551_1231714396_1232004080,2021-01-09 16:52:32,程从道,你在这边控制消费欲望，花呗在那边刺激你的消费欲望，你要明白花呗可不想让你控制你的消费欲望。
1628974551_1231321630,2021-01-08 16:30:56,老 G,刚刚给女儿发的信息:“这些广告最大的邪恶之处在于: 他怂恿你借钱去消费，而不是借钱去投资。借钱消费会让你误以为自己的钱变多了，进而提高消费等级，最终落入负债的陷阱。”
1628974551_1230994529,2021-01-08 08:59:41,牛角沱,我就纳闷我花呗借呗加起来五六万了我也没乱消费过啊，管住手我觉得没那那么难吧
1628974551_1230994529_1231026892,2021-01-08 09:49:22,程从道,花呗这个东西，你越用，他可能不给你涨额度，你越不用，他一定给你涨额度，你品。
1628974551_1230958376,2021-01-08 07:13:20,空空,What about 信用卡？银行咋不把这个也关掉呢？
1628974551_1230958376_1231032806,2021-01-08 09:58:13,程从道,关不关是你的事，资本绝对不会关的
1628974551_1230957637,2021-01-08 07:08:28,允许你们叫我贱人,我其实一直好奇，花呗和信用卡的区别在哪里，都是提前消费，难道就是花呗的获取度更容易吗？
1628974551_1230957637_1231032229,2021-01-08 09:57:21,程从道,没有区别，花呗的下沉市场做的更好而已。
1628974551_1230957637_1236944670,2021-01-16 09:28:41,允许你们叫我贱人,那我就奇了怪了，一堆人骂马云资本家吸血，，，真也是绝了
1628974551_1230811388,2021-01-07 22:17:36,playboy,任何事物都是有双面性，有利有弊，其根本在于人如何使用，关掉花呗想遏制住自己的贪婪，泄愤的对象自然而然的成了花呗，这个世界还有很多工具一样，看的见看不见的，问题本身你真的了解自己吗？
1628974551_1230811388_1230827566,2021-01-07 22:41:26,程从道,物质先于意识，物质决定意识，实践决定认识。辩证并不是没有立场，不分善恶。
1628974551_1230738787,2021-01-07 20:25:35,叫我女王大人,哇靠！感觉是在说我…我一个月九千的工资，突然在某一个月发现我的工资都不够还我花呗了…我惊呆了…然后省吃俭用俩月，提前还完所有分期…立刻关掉了，到现在都再没打开过[调皮]
1628974551_1230647809,2021-01-07 18:04:46,Meer,为什么要分期？😳
1628974551_1230647809_1230772565,2021-01-07 21:18:50,程从道,因为在我的认知里，能直接掏出钱来买的人还用花呗就是脱裤子放屁
1628974551_1230602181,2021-01-07 17:01:55,三千世界,花呗其实真的是一把双刃剑，用好了，能改善生活，用坏了同样能把生活毁掉，自律永远都是需要靠自己，既然选择提前消费，那就需要提前想好一切有可能发生的事情，做好充分的准备，否则就不要选择提前消费，毕竟欲望真的会摧毁现有的生活，但同样的不能因为这样就害怕止步不前，所以，工具其实永远都只是工具，只是使用的人如何去使用而已，不要一味的就否定，一个多年白嫖免息而且月月还清的普通人路过
1628974551_1230602181_1230760779,2021-01-07 21:01:04,程从道,真正能改善你生活的只有银行存折里的数字变化。花呗并不能
1628974551_1230588245,2021-01-07 16:43:33,逄花瘦,撸了几次花呗的羊毛了。支付时提醒开花呗可省大几块，于是开了并支付，支付完过几天就关掉。
1628974551_1230550719,2021-01-07 15:54:28,wq123456,如果从来不分期，是不是花呗就不能从我这里赚钱了。
1628974551_1230472540,2021-01-07 14:06:22,不想加班的女王大人,所以我基本不用 就算用了一次也马上还款 只要明白一点：那钱是借的 不是自己的。
1628974551_1230452627,2021-01-07 13:37:17,侦探羊男,总结一下这人行为：我就是在编故事，你们都是碰瓷，我只是引用了一些连真实性都不确定的东西来当论据喷而已，喷我的都是傻x。
1628974551_1230452627_1230769252,2021-01-07 21:13:51,程从道,那您又是什么成份，还是先想办法让你那费劲心思写出来的挖苦有人看再说吧。
1628974551_1230413749,2021-01-07 12:44:45,妙然居士,所以，我还完了款，就直接把花呗调到100以内，因为有的服务需要花呗续费，然后把花呗支付拉到最下，眼不看心为净。现在有大半年没有为每月还款而烦恼了
1628974551_1230267015,2021-01-07 09:33:26,香酱一,我一年前关掉了花呗
1628974551_1230203730,2021-01-07 07:13:04,11111111111,我没存款的时候，反而更加在乎是否拖欠花呗，所以我会不用它。[捂脸]后来当我有存款了，我就开始用了，它让我更加清醒钱花哪儿了。它对我而言就不是提前消费了，花费的数额会提醒我：差不多得了啊。[捂脸][捂脸][捂脸][捂脸]
1628974551_1230202610,2021-01-07 07:04:52,老衲法号如花,看完我就把信用卡解绑了，自己控制消费！
1628974551_1229991648,2021-01-06 20:42:29,Woo,贷款也好，花呗也是，还是信用卡。现在已经基本脱离了我的生活。[捂嘴]深知前几年因自制力不强导致的麻烦后果，索性选择救赎自己。现在社会发展也很快，各类产品层出不穷，琳琅满目。看久了的确会花眼呢，看着同事朋友各个都在好吃好用的享受着，可是仔细观察却发现全款买下手机或者天天好吃好喝而生活又不用月光族的也没几个，或许看起来我有些另类。但是生活的本质又何尝大概不是这样？提前消费只有两种人，一种短期内资金遇到困难，可通过借贷来缓解当下窘境。并且在过后可以还清款项而又不会影响到自己。二种大概为自身能力＜还款能力的人吧，每月还了借借了还…[可怜]这样存不了什么钱滴
1628974551_1229942689,2021-01-06 19:25:46,我系渣渣辉,花呗，就是想用一些人欠款，拿这些人的债权，换其他资产
1628974551_1229903944,2021-01-06 18:26:05,知乎用户,我一个月大概4000的工资，花呗额度只有3000，疫情期间的时候比较贫穷好几个月没上班但是在外面还需要消费，以前基本上都不会用花呗后来慢慢的就用起来了～不说什么感觉救急还是挺好的，毕竟有时候向别人借钱没有花呗方便。
1628974551_1229802669,2021-01-06 16:10:22,李勇弘,信用卡和花呗我都不用了。太容易让人迷失了
1628974551_1229760368,2021-01-06 15:15:01,Wen非,我的花呗都没有分期过，之前开通花呗后，都是这个月用花呗花钱，下个月就还了，相当于中转一个月，也从来没有因为花呗大手大脚过。但是我前阵子也关闭了花呗，原因仅仅是因为花呗的广告越来越恶心了，而且阿里巴巴越来越过分了，看马云越来越不顺眼了
1628974551_1229704226,2021-01-06 13:57:01,伍六柒,每个月花呗使用不超过2k，原来我不是他的目标用户
1628974551_1229610611,2021-01-06 11:47:56,喜代,花呗，信用卡这种从来没用过，我自认为自制力极强，也是月月存钱的人，但是坚决不用这两个东西，因为超前消费真的让人感觉不到花钱…我怕有一刻我疏忽了忘了，就会让我用更多的来摆平[捂脸]
1628974551_1229574569,2021-01-06 11:02:32,风翎,其实就是寅吃卯粮，大多数人已经反应过来了
1628974551_1229563426,2021-01-06 10:48:00,BY鹿鹿家世勋,我的花呗额度就三千，每个月用两千左右，钱都存在余额宝，每月25号发工资，四千多，发完就转到余额宝里，下个月九号再还花呗，一天的余额宝收益有几毛钱。每个月和男票出去玩两三天，每个月还能存下来一千左右。刚开始上班不久，已经存了四五千了。存不下来钱还是自己管不住自己，花的比挣得多。
1628974551_1229557659,2021-01-06 10:40:25,粥粥是我家猫主子,"真的是，打算明年还完之后就关闭所有的借款通道,开始攒钱"
1628974551_1229530178,2021-01-06 10:03:36,吉米搬家,以前也是什么都花呗花呗，现在改了，支付的第一方式是余额宝，然后花呗仅仅只用来淘宝购物这一用途，还不错。为什么淘宝用花呗呢？因为有些买来的东西有问题需要退的时候，信用分不高的话，钱不会立即到账，用花呗就是避免退款时这一部分的钱能立即回到自己手上。
1628974551_1229336544,2021-01-05 23:13:15,哥哥的散财童子,道理我都懂，但是花呗真的香
1628974551_1229277310,2021-01-05 21:46:33,「已注销」,平时消费也是用支付宝，不用花呗也用绑定的卡消费，一样的。不喜欢微信支付。我关闭花呗是它开始上征信了
1628974551_1229269287,2021-01-05 21:34:33,香菜不菜,花呗就是个坑比d(ŐдŐ๑)，还花呗越还越多
1628974551_1229216903,2021-01-05 20:15:21,zkw,因为花呗的利息比信用卡高，而且风控很多东西都开不了，不过花呗偶尔出的消费券还是挺好的
1628974551_1229167481,2021-01-05 18:56:59,txt123,我15年开始创业，那时候就是花未来钱这样的状态，虽然借呗能生意上应急，后来越借越多，都是超前消费，最后不惜花呗套现还款，窟窿也可以越来越大，17年过上了拆东墙 补西墙的生活，我幸好没去碰其他网贷，也就欠老马的，拖拖拉拉的还了2年，也逾期过，还完后立马把借呗和花呗端口关闭，还完了感觉很好，终于不用每个月10号，15号考虑还款的问题，也开始学会在支付宝理财，虽然存钱存不多，最少我能控制住自己的欲望，总结支付宝有好也有坏，用不同的方式去对待。
1628974551_1229103615,2021-01-05 17:23:59,张先生,这不都是给没钱的苦逼给逼出来的吗，有钱谁还去用这些
1628974551_1229038776,2021-01-05 16:00:42,Alone,你说的还花呗都是连本带息？我每个月也就500-1500，从不还利息的？
1628974551_1229031171,2021-01-05 15:50:45,youki1992,花呗 看着没利息 手续费奇高无比 我以前就是那种每月定时定点还的人。。现在基本不用[捂脸][捂脸]
1628974551_1229002391,2021-01-05 15:13:24,我乎全是喷子,有本事你给90岁的农村孤寡老人开个花呗
1628974551_1229002391_1229004706,2021-01-05 15:16:09,程从道,我没太明白你的话
1628974551_1228998898,2021-01-05 15:09:02,知乎用户,我花呗用了四年，没还过一分利息，全都是上月消费下月还清，说害人的都不过是为自己找借口，这里面不借钱难道不像朋友亲戚借？借不到不会刷信用卡，卡也没有有的回去借高利贷吧？
1628974551_1228998898_1229001423,2021-01-05 15:12:11,程从道,你完全没看懂我在说什么。
1628974551_1228964850,2021-01-05 14:22:22,强胖胖,批判花呗的，还不是因为自身欲望大于能力了。我花呗额度有近三万，但每月花呗我用的少时三四千，用的多也不过一万多，花的钱在余额宝里每个月还能捐个爱心午餐什么的不香吗。话又说回来，工资五千，却想过人上人的日子，然后骂别人为什么要借我钱，不借我我就老老实实过日子了，合适吗？
